,Diluted Equity,ROA,Total Liabilities Net Minority Interest,Total Equity Gross Minority Interest,Common Stock Equity,Tangible Book Value,Invested Capital,End Cash Position,Financing Cash Flow,Operating Cash Flow,Total Revenue,Investing Cash Flow,Tax Effect of Unusual Items,Pretax Income
199,0.0,-0.351585671914214,24770.0,5911.0,5911.0,5911.0,7491.0,5871.0,7884.0,-3334.0,20095.0,-3594.0,0.0,-11000.0
200,0.0,-0.4430331818807655,25026.0,4026.0,4026.0,-22084.0,5131.0,362.0,99.0,-6187.0,19150.0,70.0,0.0,-12866.0
201,0.0,0.026632638010485713,207573.0,911092.0,769892.0,762022.0,822652.0,209291.0,-42059.0,68386.0,550660.0,-151406.0,0.0,50701.0
202,190.82240000000002,0.05779976514374994,79350.0,724546.0,724546.0,615832.0,724546.0,178690.0,-17900.0,224499.0,420669.0,-162046.0,21966.0,222414.0
203,38.691599999999994,0.05940901681832091,259477.0,381015.0,381015.0,7498.0,505679.0,70728.0,-32051.0,77965.0,565527.0,-20399.0,-270.522,47941.0
204,0.0,0.06679103249738162,550989.0,330282.0,330282.0,-201934.0,625001.0,154259.0,130292.0,128484.0,413298.0,-208380.0,-2443.0,28495.0
205,-113.41799999999999,-0.10849718930997826,785793.0,246160.0,182985.0,-111136.0,653213.0,119431.0,536760.0,-11729.0,316910.0,-616721.0,-256.5,-162756.0
206,-68.2956,-0.4843620942984072,1201879.0,358720.0,189528.0,104581.0,1012291.0,580904.0,224372.0,175079.0,1285236.0,-538702.0,-50000.0,-904522.0
207,0.0,-0.19192044171551417,17128.0,47529.0,47529.0,26418.0,47529.0,7257.0,-256.0,-10380.0,68755.0,-51.0,175.35,-8624.0
208,-128.5746,-0.05572807999620109,1745014.0,592497.0,592497.0,-281043.0,1342117.0,857907.0,778738.0,242508.0,888190.0,-349465.0,0.0,-110348.0
209,4392.0,0.12825378523530662,28048000.0,4909000.0,4909000.0,-3545000.0,20842000.0,11839000.0,-6386000.0,7286000.0,24273000.0,-806000.0,58860.0,7481000.0
210,70.28649999999999,0.1030819646895833,288805.0,386803.0,386803.0,362561.0,386803.0,88759.0,-79045.0,160607.0,321607.0,-35029.0,-46.728,79983.0
211,-2722.5,-0.916546408284887,3645541.0,-705344.0,-701482.0,-797694.0,517424.0,375689.0,1768001.0,-2367295.0,5570081.0,-1224152.0,2049.0,-2684425.0
212,-15.326,-0.4623398395401748,19581.0,13823.0,13823.0,12297.0,28823.0,21548.0,7600.0,-11594.0,10310.0,-921.0,0.0,-15524.0
213,0.0,-0.0661811995601751,22532.0,73870.0,73870.0,73870.0,73870.0,6201.0,16.0,6840.0,33010.0,-62616.0,-135.01,-6663.0
214,0.0,-0.05866304800797021,368068.0,970918.0,970918.0,732553.0,1119706.0,102518.0,-298.0,128535.0,224027.0,-141474.0,-4390.0,-87016.0
215,0.0,-0.11378118857743781,121481.0,38273.0,38775.0,-42939.0,50006.0,22179.0,-623.0,-25370.0,172113.0,11081.0,-674.46,-20190.0
216,-53.6052,-0.08050526911039489,581745.0,83168.0,83168.0,-43259.0,268368.0,123413.0,8788.0,-1420.0,326947.0,16811.0,-116.91,-53803.0
217,-91.7952,-0.017895542376123973,5373600.0,898800.0,898800.0,-3664400.0,4772100.0,87100.0,-79200.0,292900.0,2438100.0,-386500.0,1952.0,-122300.0
218,0.0,-0.03804488376770782,1556.0,33245.0,33245.0,33245.0,33245.0,8880.0,-730.0,-1230.0,3526.0,-570.0,65.34,-1125.0
219,173.4605,0.1096450715757791,1123835.0,458963.0,458963.0,379984.0,689876.0,70494.0,-321627.0,215416.0,2669852.0,20758.0,0.0,223783.0
220,0.0,-0.012254511677282379,32060.0,118660.0,118660.0,116155.0,118660.0,30535.0,-3208.0,1923.0,155898.0,-9776.0,3.24,-1214.0
221,-29.41,-1.6491982145809225,8391.0,9756.0,9756.0,7108.0,9756.0,10838.0,11306.0,-20706.0,735.0,15633.0,0.0,-29927.0
222,0.0,0.01875839487752949,1796891.0,1172926.0,1172926.0,-811819.0,2302177.0,440477.0,460011.0,316973.0,988136.0,-719094.0,101.4,60558.0
223,0.0,0.02818263828707317,4742288.0,947669.0,939081.0,-2267823.0,4282516.0,436176.0,-409721.0,578877.0,3974988.0,-243026.0,0.0,199638.0
224,143.356,0.03875291158933538,2262940.0,1642573.0,1642573.0,1642573.0,2027898.0,454741.0,-220218.0,382965.0,8233859.0,-127641.0,-3637.0,245619.0
225,-68.8452,-0.686494365644447,15060.0,2777.0,2777.0,-8707.0,9932.0,4341.0,13112.0,-6733.0,3284.0,-5596.0,-224.94,-12975.0
226,0.0,0.05821568848484045,226923.0,225498.0,223819.0,-4872.0,292567.0,66295.0,-20654.0,66157.0,325674.0,-41868.0,-29.4,35101.0
227,-3.58,-0.3338192419825073,9874.0,1788.0,1741.0,1648.0,8093.0,1471.0,4054.0,-3546.0,5902.0,-2628.0,0.0,-3565.0
228,-18.644016,-0.7639939485627837,36566.0,-12770.0,-12770.0,-12770.0,-9419.0,1561.0,3489.0,-2086.0,53436.0,-1492.0,0.0,-18727.0
229,31.78,0.09066822672906916,107100.0,277500.0,54100.0,-83600.0,54100.0,110600.0,15900.0,93000.0,465800.0,-8800.0,-229.5,102200.0
230,0.0,-0.030214755097893096,381151.0,666880.0,666880.0,70341.0,666880.0,181838.0,-14003.0,78839.0,552765.0,-12590.0,0.0,-51324.0
231,0.0,-0.01150281245712718,22958.0,49932.0,49932.0,37857.0,49932.0,9297.0,472.0,-14794.0,67154.0,3762.0,-2989.0,-8873.0
232,0.0,0.002516495436707387,117203.0,58876.0,58876.0,56525.0,100291.0,6779.0,-4266.0,15454.0,281042.0,-5415.0,0.0,1093.0
233,0.0,0.11165331701973281,19952.0,120626.0,120430.0,114147.0,131288.0,5161.0,6964.0,3115.0,5525.0,-19265.0,-4382.0,-41692.0
234,0.0,0.011502502010624216,559802.0,1115051.0,1115051.0,582370.0,1483308.0,227146.0,-29647.0,166522.0,837554.0,-106772.0,0.0,49649.0
235,0.0,0.02968417229367189,33320.0,27251.0,27251.0,25623.0,27251.0,24550.0,5482.0,13692.0,40752.0,-4909.0,0.0,1757.0
236,1007.0,0.12136338185890258,7143000.0,1787000.0,1787000.0,492000.0,5962000.0,1724000.0,-1605000.0,1714000.0,10509000.0,-635000.0,-2225.0,1032000.0
237,145.5684,0.10366955167319673,682954.0,811670.0,811670.0,608008.0,827516.0,223901.0,-73021.0,259000.0,1425660.0,-152853.0,-1944.0,178603.0
238,51.6296,0.07339338793445026,430677.0,273460.0,273460.0,122712.0,479964.0,98139.0,100.0,169657.0,1211999.0,-109440.0,-100.8,66204.0
239,63.5328,0.09600002293153932,160945.0,536784.0,536784.0,519295.0,536784.0,348253.0,-70260.0,77695.0,457253.0,34668.0,-308.0028,72074.0
240,0.0,-0.05354523425533467,61251.0,62140.0,62140.0,57651.0,103140.0,63418.0,51353.0,7378.0,84074.0,-3202.0,0.0,-6615.0
241,0.0,0.17051489452097324,12513.0,48684.0,48684.0,36352.0,48684.0,28268.0,11384.0,9988.0,43346.0,-5263.0,2.023,10802.0
242,0.0,-0.012269248613968572,172282.0,41097.0,41097.0,10185.0,110798.0,1368.0,-2059.0,5702.0,372511.0,-3876.0,-1249.0,-5207.0
243,-334.2878,-0.06189351868959316,3440042.0,1999429.0,1999429.0,468174.0,3714059.0,778653.0,-100234.0,-287636.0,2358926.0,-707981.0,0.0,-331651.0
244,0.0,0.07454630788485607,92564.0,354876.0,354876.0,255363.0,354876.0,179252.0,-12142.0,71794.0,279124.0,-14313.0,88.4077,42070.0
245,-46.097500000000004,-0.2468840820503083,61461.0,128130.0,128130.0,120349.0,128130.0,135310.0,124294.0,-14414.0,102707.0,-760.0,0.0,-46741.0
246,123.453,0.05436052649666218,587316.0,2642638.0,2642638.0,2642638.0,2642638.0,901185.0,1268396.0,383822.0,1151637.0,-1335013.0,321.2748,226459.0
247,72.4024,0.04394140451130641,852939.0,1065707.0,1065540.0,1065540.0,1094941.0,212390.0,23796.0,-30334.0,3339281.0,-43588.0,0.0,84828.0
248,0.0,0.10110410094637223,4873.0,33167.0,33167.0,32917.0,33167.0,10087.0,-19006.0,-4052.0,63333.0,8014.0,0.0,4000.0
249,0.0,-0.024732022941902583,2150422.0,21499.0,10163.0,2697.0,1049105.0,458657.0,344314.0,-270413.0,1864225.0,21366.0,28063.0,25968.0
250,449.14,0.02654293923338371,11625000.0,5116100.0,5116100.0,-7339300.0,12270200.0,1789400.0,-513400.0,1328300.0,4632900.0,-140500.0,-1242.0,531700.0
251,0.0,-0.007852950267061112,224368.0,1157151.0,1157151.0,684165.0,1157151.0,293597.0,-22009.0,-11193.0,636080.0,-69526.0,0.0,-7144.0
252,804.3439999999999,0.040999759815348036,13632744.0,5973005.0,5972379.0,5598680.0,9007673.0,968342.0,3757949.0,-2651781.0,2389601.0,-437564.0,-210.6,1090655.0
253,-91.48079999999999,-0.3669819692884872,458335.0,-220574.0,-220574.0,-288661.0,-220574.0,101813.0,108135.0,-48569.0,155056.0,-23385.0,-1806.0,-91236.0
254,0.0,-0.0926318511822684,502275.0,301984.0,301984.0,-227249.0,517500.0,131683.0,50822.0,54652.0,307421.0,-128086.0,26.72,-76638.0
255,62.703,0.04593924408336277,541025.0,874475.0,874475.0,404808.0,947475.0,129185.0,-63593.0,101283.0,1614762.0,-40587.0,-322.072,85923.0
256,-12.140646400000001,-2.8569398389388914,3111.0,1111.0,594.0,566.0,594.0,298.0,8149.0,-11032.0,1666.0,-34.0,8.91,-12030.0
257,-138.3596,-0.2043013178001703,255081.0,276942.0,76077.0,-224505.0,76077.0,39001.0,-121257.0,32583.0,308749.0,19377.0,1516.0,-101293.0
258,539.665,0.08975872577734202,2316284.0,4088876.0,4083013.0,632460.0,4220720.0,730527.0,-561892.0,800513.0,3360694.0,-235877.0,-1046.0,545506.0
259,0.0,0.037879324595583894,874700.0,819100.0,819100.0,364900.0,1405700.0,763400.0,93900.0,221800.0,1333900.0,119900.0,17460.0,159400.0
260,0.0,-0.11293472545632088,36214.0,43664.0,43664.0,19305.0,46922.0,10966.0,-3459.0,2459.0,121845.0,-3772.0,0.0,-8092.0
261,0.0,0.07103463489962497,784.0,12815.0,12715.0,12715.0,12715.0,5313.0,-591.0,1413.0,6783.0,-3.0,0.0,806.0
262,-96.014,-0.1772482510221764,459707.0,98905.0,98905.0,29259.0,98905.0,74665.0,34161.0,-10744.0,354586.0,-113050.0,0.0,-85649.0
263,-21.3175,-0.06038551284324107,125006.0,83703.0,83703.0,72545.0,109267.0,50.0,5957.0,908.2,540298.0,-6846.0,-3200.0,-29274.0
264,-61.126000000000005,-0.1521822552653144,367965.0,35952.0,35952.0,-27810.0,166669.0,177075.0,157838.0,-14517.0,247861.0,-2191.0,0.0,-61320.0
265,109.9538,0.06303126921535133,1116244.0,612517.0,612517.0,603435.0,612517.0,130876.0,27280.0,60205.0,661058.0,-163841.0,-47.26,116220.0
266,399.476,0.0833329965535302,2409588.0,2539244.0,2539244.0,1699712.0,2539244.0,1993392.0,-77453.0,685678.0,3088970.0,4049.0,-1063.0,458439.0
267,0.0,0.0143090873797177,10135.0,25926.0,25926.0,22488.0,25926.0,4203.0,-2897.0,4846.0,45748.0,-2366.0,0.0,367.0
268,0.0,-0.13016763618513258,94416.0,327271.0,327271.0,236700.0,327271.0,181534.0,-480.0,20344.0,353880.0,-34458.0,0.0,-54601.0
269,0.0,0.015488113385155924,213224.0,894787.0,894787.0,234273.0,894787.0,220543.0,-99.0,74221.0,838617.0,-17981.0,0.0,37690.0
270,0.0,0.04707338916502357,586110.0,1346723.0,1354547.0,1334091.0,1666300.0,355561.0,-17560.0,291320.0,1234003.0,-305094.0,-31.3517,91021.0
271,79.48859999999999,0.05910060227137366,945058.0,431730.0,418544.0,1254.0,708544.0,105591.0,-47374.0,237989.0,1643704.0,-162851.0,-1277.0,110411.0
272,0.0,0.01335155702171313,2281896.0,1279037.0,1279037.0,172238.0,2754974.0,400154.0,-31813.0,311937.0,2689308.0,-135972.0,-738.0959,46184.0
273,0.0,-0.00922201510840773,566800.0,452500.0,436700.0,85300.0,728900.0,162500.0,-53400.0,121000.0,1066200.0,-49200.0,0.0,2300.0
274,-47.812,-0.009872573113239105,683967.0,212861.0,212861.0,-416000.0,737935.0,175024.0,363768.0,12076.0,222637.0,-217761.0,-5457.0,-52176.0
275,0.0,-0.03732022043998387,186956.0,259424.0,259424.0,137870.0,277707.0,159603.0,29402.0,1058.0,300562.0,-100924.0,0.0,-16631.0
276,-78.6682,-0.24234084797305788,224780.0,93532.0,93532.0,93532.0,93532.0,68929.0,-2398.0,-10683.0,254190.0,33303.0,-600.75,-76376.0
277,-80.7194,-0.08693930237333881,443576.0,374512.0,374512.0,131051.0,674580.0,129951.0,126.0,-7416.0,419349.0,-75867.0,-2814.0,-77956.0
278,-63.2142,-0.5721578239315924,61115.0,47411.0,47411.0,24381.0,47411.0,45235.0,24615.0,-30117.0,49648.0,11961.0,0.3648,-63530.0
279,0.0,0.08720708328452176,394399.0,-129776.0,-129776.0,-161851.0,-78290.0,83495.0,-30629.0,92498.0,321500.0,-37560.0,0.0,30902.0
280,0.0,0.009390071411093553,1773621.0,1242437.0,1229368.0,-464637.0,2066416.0,411657.0,-111322.0,237904.0,1303634.0,-125801.0,179.733,53303.0
281,449.71200000000005,0.06395920739312848,4794400.0,2260800.0,2260800.0,-3002400.0,5404100.0,184600.0,10900.0,956300.0,2607100.0,-927900.0,-355.3,568400.0
282,618.6336,0.32989969304356126,3344109.0,-1490100.0,-1490100.0,-1542627.0,297465.0,517601.0,-770303.0,753892.0,1231661.0,167195.0,155.23,758776.0
283,42.917,0.04772012172912801,832300.0,504767.0,397441.0,-29955.0,893638.0,291601.0,75383.0,79894.0,1312283.0,-47019.0,-95.994,48661.0
284,0.0,-4.3408216602086705e-05,2833726.0,2050142.0,2027787.0,1610275.0,3879238.0,304309.0,365185.0,436936.0,2309238.0,-758801.0,0.0,1428.0
285,498.1064,0.11010023342143706,2522367.0,2281819.0,2283267.0,2236754.0,3965518.0,1452985.0,791869.0,631653.0,1766914.0,-1201358.0,-7618.0,602397.0
286,88.584,0.18137387998913929,140783.0,422715.0,422709.0,43090.0,509735.0,129049.0,-40974.0,143956.0,319181.0,-126480.0,0.0,105334.0
287,-85.85849999999999,-0.0772224682562994,891918.0,207749.0,207749.0,170108.0,567683.0,268103.0,31495.0,149564.0,761088.0,-244013.0,-446.66,-83816.0
288,790.3233,0.1746445064425417,2378285.0,2315049.0,2315049.0,1374070.0,3561419.0,1777703.0,-1637827.0,1190836.0,3162666.0,680204.0,-1418.0,833984.0
289,0.0,-0.13505240329937107,129144.0,295543.0,296878.0,267070.0,308202.0,165448.0,12177.0,-45649.0,180665.0,79260.0,1395.0,-48739.0
290,-499.19960000000003,-0.30384408303333615,836370.0,773923.0,776656.0,768634.0,871737.0,697722.0,108987.0,-512382.0,3952053.0,237675.0,0.0,-501827.0
291,12813.3496,0.049706312730570267,75937000.0,215189000.0,194928000.0,132358000.0,194928000.0,56453000.0,-2394000.0,44379000.0,175391000.0,-49136000.0,-411200.0,22855000.0
292,545.94,0.12281468902568457,2872000.0,1839000.0,1839000.0,-1058000.0,3116000.0,30000.0,-365000.0,685000.0,4485000.0,-335000.0,-3420.0,598000.0
293,0.0,-0.009605608553684615,1775700.0,-213800.0,-213800.0,-1551200.0,989500.0,42500.0,725800.0,44400.0,293300.0,-736700.0,-2603.0,-84500.0
294,0.0,0.01961863634777822,455902.0,833943.0,833943.0,833943.0,833943.0,334082.0,615690.0,151892.0,622658.0,-499468.0,0.0,26362.0
295,0.0,0.011452996683070107,1685184.0,1975430.0,1975430.0,281492.0,2545886.0,453329.0,451631.0,262828.0,1321659.0,-851865.0,0.0,47335.0
296,0.0,-0.06278627598777829,1348629.0,484829.0,484829.0,430746.0,1346444.0,141851.0,1022212.0,79317.0,431269.0,-1038162.0,0.0,-112728.0
297,-235.5184,-0.30038828728407024,84048.0,699135.0,699135.0,696550.0,699135.0,194467.0,371847.0,-151130.0,339076.0,-165836.0,0.0,-234383.0
298,0.0,0.1585797827903091,26808.0,272442.0,272442.0,272442.0,273094.0,193587.0,49616.0,55220.0,111026.0,-66885.0,0.0,45442.0
299,-275.5696,-0.1726746178027755,488898.0,310820.0,310820.0,-91509.0,532903.0,105191.0,-60550.0,-128167.0,192408.0,-505.0,-677.765,-274248.0
300,-161.1636,-0.9670386685249804,28385.0,69912.0,69912.0,62713.0,69912.0,35937.0,-30316.0,-96445.0,4227.0,105679.0,-18.504,-113542.0
301,0.0,-0.5827750777179386,132774.0,-41418.0,-41418.0,-41418.0,-16271.0,14684.0,14452.0,-51180.0,2289.0,-36563.0,0.0,-53237.0
302,0.0,0.01100570960651991,427292.0,63635.0,63635.0,5255.0,252942.0,109911.0,26696.0,-1469.0,382928.0,-3728.0,-767.1369,5690.0
303,-57.428000000000004,-0.6009230479419798,5609.0,89944.0,89944.0,89944.0,89944.0,93360.0,107702.0,-25460.0,0.0,-139.0,0.0,-57202.0
304,0.0,-4.893902208797432,14911.0,-9614.0,-9614.0,-9614.0,-6429.0,4593.0,16844.0,-17968.0,0.0,-11.934,0.0,-27049.0
305,0.0,-0.1170203301900044,611179.0,-184031.0,-187066.0,-208390.0,-183784.0,29329.0,-1376.0,-31674.0,276258.0,23723.0,-950.13,-53608.0
306,-125.88719999999999,-0.247289594498778,55430.0,449476.0,449476.0,449476.0,449476.0,239274.0,258720.0,-93804.0,73993.0,-71291.0,0.0,-124920.0
307,-136.45839999999998,-0.7555510264785753,57905.0,123638.0,123638.0,121440.0,123638.0,54908.0,366.0,-112507.0,1122.0,94945.0,0.0,-136923.0
308,0.0,-1.0611979166666667,539.051,7141.0,7141.0,7134.0,7141.0,6777.0,9247.0,-6339.0,0.0,0.0,0.0,-8591.0
309,-105.1726,-0.6486636490336586,163051.0,-893.0,-893.0,-893.0,126822.0,65774.0,1085.0,-80779.0,54637.0,88863.0,0.0,-105186.0
310,-69.165,-0.07520097511569633,341263.0,571039.0,571039.0,440139.0,571039.0,98714.0,319916.0,205404.0,85071.0,-481697.0,0.0,-68606.0
311,-80.111,-0.2660746344996619,225718.0,65595.0,65595.0,38450.0,65595.0,60092.0,743.0,-65508.0,17258.0,-1763.0,-145.174,-84784.0
312,-5.6892000000000005,-47.54233720817278,2976.0,-2852.0,-2852.0,-2852.0,-2687.0,4.09,352.733,-464.352,0.0,0.0,0.0,-5828.0
313,25.6464,0.04053565931891423,161156.0,475592.0,475592.0,143145.0,535484.0,111714.0,217986.0,12019.0,648791.0,-188697.0,0.0,33170.0
314,-97.74159999999999,-0.8760798444834289,331266.0,-225811.0,-225811.0,-241947.0,-187567.0,9602.0,126339.0,-55986.0,2836.0,-70430.0,0.0,-97039.0
315,0.0,-0.02462270335199827,575370.0,-29248.0,-14519.0,-281310.0,382314.0,76878.0,76145.0,60418.0,529644.0,-84870.0,-572.7918,-11729.0
316,-64.102,-0.289529334117552,47770.0,174957.0,174957.0,174957.0,174957.0,66896.0,28191.0,-49170.0,250.0,-68073.0,0.0,-64486.0
317,-199.8788,-0.44095773826357465,285658.0,166950.0,166950.0,166950.0,355601.0,143940.0,274799.0,-150430.0,69888.0,-183247.0,0.0,-199671.0
318,0.0,-0.2885394138431278,73692.0,38667.0,38667.0,38530.0,41050.0,95234.0,26038.0,-29056.0,21391.0,4340.0,20.52,-32361.0
319,0.0,-0.6556925354878167,386672.0,-231337.0,-225356.0,-259048.0,-211330.0,61808.0,31323.0,-18682.0,150048.0,-4657.0,0.0,-111560.0
320,-413.9655,-0.4619434830102128,250213.0,640528.0,640528.0,640528.0,640528.0,80931.0,289611.0,-370622.0,117912.0,91440.0,0.0,-411472.0
321,-79.875,-0.9407451041679189,23102.0,60081.0,60081.0,60081.0,60081.0,20753.0,65723.0,-65692.0,0.0,-1739.0,0.0,-78254.0
322,0.0,-0.3755752926927735,3795.0,45745.0,45745.0,45745.0,45917.0,34479.0,42415.0,-15689.0,0.0,-98.0,0.0,-18606.0
323,210.1557,0.13113017901225726,456537.0,590598.0,547481.0,372064.0,687868.0,154490.0,79561.0,86761.0,869050.0,-114172.0,-101.568,152364.0
324,-250.232,-1.215923158600375,100345.0,104024.0,104024.0,104024.0,145052.0,79880.0,55878.0,-195408.0,0.0,111899.0,0.0,-247781.0
325,-29.441999999999997,-1.1093944773920599,10425.0,16048.0,16048.0,16048.0,16048.0,5904.0,23964.0,-26474.0,0.0,-2814.0,0.0,-29369.0
326,-284.1504,-0.3626279011567672,376444.0,394757.0,394757.0,48492.0,470562.0,149804.0,88970.0,-257441.0,335001.0,211176.0,0.0,-286290.0
327,0.0,0.05932081768877764,56246.0,543004.0,543004.0,459953.0,543004.0,309250.0,-11933.0,223825.0,488543.0,8428.0,280.755,42964.0
328,-3.9211008000000005,-0.34019292604501605,1530.0,9355.0,9355.0,9185.0,9355.0,632.538,6966.0,-3074.0,1577.0,-3941.0,0.0,-3888.0
329,-43.7059,-0.31679433527852996,9392.0,128726.0,128726.0,128726.0,128726.0,64848.0,95988.0,-35627.0,0.0,-71513.0,0.0,-43755.0
330,-23.8095,-0.5699703290376865,77963.0,-32801.0,-32801.0,-32801.0,-32801.0,26395.0,25005.0,-19510.0,0.0,-3440.0,0.0,-25741.0
331,-59.64640000000001,-0.7203315765777696,27436.0,48082.0,48082.0,48082.0,62611.0,44426.0,23576.0,-44984.0,0.0,18477.0,-138.5796,-62137.0
332,-104.9478,-0.24977898287087621,227170.0,194743.0,194743.0,194743.0,194743.0,91113.0,172353.0,-99308.0,21219.0,-48874.0,0.0,-105385.0
333,440.54999999999995,0.16809999752069618,1154533.0,1346169.0,1346169.0,1270477.0,1346169.0,551134.0,-485540.0,747270.0,2406796.0,-350444.0,5602.0,562651.0
334,-10.494,-0.20636466636188355,54754.0,-4445.0,-34789.0,-49572.0,3869.0,9459.0,869.0,-4152.0,53943.0,-174.0,-22.68,-10227.0
335,2405.3599999999997,0.1336773708149516,6272800.0,11271800.0,11271800.0,2890100.0,13773500.0,2723600.0,-739100.0,2084900.0,4991100.0,9700.0,21816.0,2178800.0
336,0.0,-0.15321268808458724,10794.0,8879.0,8879.0,8879.0,11254.0,2600.0,2375.0,647.581,31894.0,-617.811,0.0,-3144.0
337,-204.16629999999998,-0.08889483400659022,719961.0,1085442.0,1085442.0,841926.0,1362580.0,203771.0,6765.0,72077.0,1170947.0,-141833.0,-72.402,-197056.0
338,-85.8629,-0.16516345711112917,21173.0,495721.0,495721.0,495721.0,495721.0,40642.0,381163.0,-63012.0,0.0,-311971.0,0.0,-85372.0
339,-181.9098,-0.25716562506095,88779.0,629023.0,629023.0,628872.0,629023.0,179425.0,58960.0,-137350.0,0.0,164084.0,0.0,-184925.0
340,-46.580099999999995,-1.370177084554943,16910.0,17198.0,17198.0,17198.0,27178.0,30007.0,12118.0,-43632.0,0.0,-122.0,0.0,-47339.0
341,-885.0383999999999,-0.3699651042488646,956442.0,1438692.0,1438692.0,1438692.0,1438692.0,549628.0,823184.0,-278427.0,219750.0,-417677.0,0.0,-885253.0
342,-42.225699999999996,-0.7737045458746973,24619.0,29474.0,29474.0,29474.0,34401.0,16509.0,24255.0,-35346.0,1740.0,16763.0,0.0,-41852.0
343,0.0,-0.17098449312160205,17798.0,121624.0,-51503.0,-51503.0,-51503.0,61084.0,120923.0,-20155.0,165.0,-64644.0,0.0,-23839.0
344,-18.628999999999998,-1.8024541026601724,10952.0,-276.0,-70639.0,-70639.0,-65218.0,9017.0,15357.0,-14249.0,4796.0,-353.0,0.0,-19209.0
345,-57.45740000000001,-0.28437522065573,126317.0,43631.0,43631.0,4129.0,97568.0,47113.0,64183.0,-33121.0,113427.0,-13032.0,-36.0083,-57141.0
346,0.0,-0.46927301906916935,29303.0,71016.0,71016.0,69918.0,80693.0,38463.0,44981.0,-41620.0,2453.0,8399.0,0.0,-45762.0
347,7856.1,0.13134138375734838,50034000.0,9673000.0,9673000.0,-24443000.0,39576000.0,6037000.0,-15767000.0,9150000.0,23362000.0,5709000.0,0.0,9138000.0
348,0.0,0.08337549895991454,159443.0,427528.0,381366.0,340213.0,428501.0,75550.0,-3783.0,41762.0,322357.0,-50527.0,0.0,60228.0
349,-97.41239999999999,-0.22365963000664066,30189.0,405008.0,405008.0,405008.0,406383.0,171077.0,-4493.0,-69517.0,8000.0,131431.0,0.0,-97488.0
350,-27.556,-0.970083523158694,4846.0,14909.0,14909.0,14909.0,14909.0,17705.0,26621.0,-16458.0,0.0,-95.0,0.0,-27124.0
351,-167.0284,-0.025675934932532726,139342.0,454872.0,454872.0,57221.0,494872.0,54435.0,-95242.0,-14554.0,264157.0,-63345.0,-1531.0,-168135.0
352,-32.065599999999996,-0.7451801675417853,6368.0,43530.0,-100454.0,-100454.0,-100454.0,43931.0,28395.0,-28358.0,0.0,-267.0,0.0,-37179.0
353,-100.65360000000001,-1.846815899739534,68906.0,-15924.0,-15973.0,-23396.0,22595.0,6125.0,46108.0,-48600.0,10845.0,-3461.0,-6.8907,-101839.0
354,-304.9221,-0.7408341789875271,355015.0,34230.0,34230.0,34230.0,176797.0,351985.0,388541.0,-211135.0,0.0,-1693.0,0.0,-304707.0
355,-360.6315,-0.416346842592451,373782.0,476425.0,476425.0,255628.0,625930.0,146343.0,217502.0,-250416.0,182237.0,95153.0,-890.19,-355910.0
356,-28.1776,-0.7277658111229336,110235.0,-71702.0,-71702.0,-71702.0,-71702.0,12835.0,41648.0,-26967.0,0.0,-22134.0,0.0,-28043.0
357,-44.908500000000004,-0.9405650044431586,15782.0,32607.0,32607.0,32607.0,32607.0,18850.0,56415.0,-36307.0,0.0,-20006.0,0.0,-45513.0
358,0.0,-0.8421140519328714,9102.0,14852.0,16361.0,15050.0,22692.0,5293.0,-7323.0,-13383.0,535.166,-108.061,0.0,-20117.0
359,-28.209400000000002,-0.21995688880905334,9364.0,124244.0,124244.0,124244.0,124244.0,130089.0,92576.0,-26709.0,0.0,-30.901,0.0,-28060.0
360,-57.045199999999994,-0.5391673475520995,5168.0,101311.0,101311.0,101311.0,101311.0,99194.0,192.0,-52087.0,3669.0,-39.0,0.0,-57410.0
361,-65.9256,-0.7817377897271882,84601.0,-6122.0,-6122.0,-6275.0,54216.0,49326.0,49600.0,-60210.0,52609.0,-663.0,0.0,-66246.0
362,-18.5424,-0.2218433774552185,13072.0,69049.0,69049.0,68830.0,69049.0,67557.0,25250.0,-17081.0,4753.0,0.0,0.0,-18218.0
363,-26.5518,-0.3164116236319589,56351.0,25792.0,25792.0,25792.0,40787.0,71460.0,41907.0,-6445.0,20789.0,-818.0,0.0,-25991.0
